from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5927718;5785643;-1;-1;-1;-1;-1;57;38028
5929379;5785643;580;40584;253;232;49331;68;43542
5929380;5785643;578;40432;253;230;49180;70;43944
5929381;5785643;570;39929;253;228;49030;69;43459
5929382;5785643;567;39657;240;224;48758;71;43366
5929383;5785643;562;39356;238;219;48458;70;42929
5929384;5785643;553;38704;227;210;53772;67;42167
5929385;5785643;554;38802;227;212;53870;69;42486
5929386;5785643;560;39182;232;212;47930;68;42605
5929387;5785643;544;38100;232;221;54532;67;41697
5929388;5785643;539;37720;227;213;52749;66;41375
5929389;5785643;538;37641;227;212;52670;67;41144
5929390;5785643;537;37583;227;214;54015;66;40818
5929391;5785643;537;37570;227;213;54002;65;41199
5929392;5785643;537;37560;227;213;53992;67;41162
5929393;5785643;495;34670;214;200;46375;64;40960
5929394;5785643;497;34777;218;202;46482;64;40871
5929395;5785643;500;35007;222;205;46712;67;40868
5929396;5785643;507;35525;227;212;47230;64;38138
5929397;5785643;478;33481;207;189;44431;64;38206
5929398;5785643;469;32824;202;178;42692;59;37047
5929399;5785643;466;32623;200;175;42491;60;36667
5929400;5785643;473;33119;204;182;42987;60;36253
5929401;5785643;465;32534;198;177;53034;57;35600
5929402;5785643;461;32244;198;171;46093;57;35358
5929403;5785643;455;31841;195;165;46241;55;34967
5929404;5785643;458;32086;198;169;46486;53;34152
5929405;5785643;441;30862;183;155;40233;56;34060
5929406;5785643;439;30699;183;157;40108;55;33461
5929407;5785643;438;30664;179;156;40073;54;33380
5929408;5785643;433;30290;179;155;39504;53;33026
5929409;5785643;429;30030;174;153;39514;54;32815
5929410;5785643;424;29658;171;148;38900;53;32455
5929411;5785643;422;29532;171;146;38774;52;32169
5929412;5785643;418;29266;171;143;38508;52;32022
5929413;5785643;412;28871;171;142;38483;50;31198
5929414;5785643;409;28638;171;140;38331;50;30944
5929415;5785643;404;28262;171;139;37735;54;32024
5929416;5785643;399;27963;164;134;37418;54;32195
5929417;5785643;400;28013;171;138;37655;56;32489
5929418;5785643;396;27724;164;134;36794;56;32723
5929419;5785643;393;27482;164;133;36745;55;32755
5929420;5785643;387;27093;158;132;36378;55;30710
5929421;5785643;384;26872;164;133;35950;56;31064
5929422;5785643;381;26688;158;130;35693;57;31058
5929423;5785643;383;26827;158;131;35801;57;31078
5929424;5785643;383;26814;164;134;35991;61;31363
5929425;5785643;380;26579;171;138;36268;56;31593
5929426;5785643;376;26314;171;145;38019;58;31986
5929427;5785643;374;26146;171;148;38213;58;32123
5929428;5785643;370;25866;166;147;38887;61;32821
5929429;5785643;367;25663;166;145;38714;58;32607
5929430;5785643;364;25514;162;144;34690;58;28636
5929431;5785643;371;25964;166;147;35140;59;29110
5929432;5785643;365;25562;162;144;37005;58;29289
5929433;5785643;362;25315;162;148;34537;58;29018
5929434;5785643;358;25080;162;143;36275;58;28825
5929435;5785643;355;24842;162;145;34638;58;29076
5929436;5785643;353;24699;162;145;36139;57;30231
5929437;5785643;351;24546;162;145;40353;56;29930
5929438;5785643;347;24276;162;142;39783;57;29716
5929439;5785643;345;24131;162;144;40294;56;29673
5929440;5785643;343;24010;162;144;39854;59;30088
5929441;5785643;342;23942;162;146;39979;63;31315
5929442;5785643;341;23885;162;148;32936;58;30929
5929443;5785643;338;23684;162;143;32335;55;30358
5929444;5785643;339;23704;162;141;32458;55;30104
5929445;5785643;338;23627;155;135;31776;53;29659
5929446;5785643;333;23290;154;130;31491;53;29515
5929447;5785643;333;23304;155;134;31770;52;28985
5929448;5785643;329;23003;157;137;31932;50;28781
5929449;5785643;328;22973;153;130;31051;50;28885
5929450;5785643;327;22856;153;132;34296;51;29052
5929451;5785643;325;22753;153;134;33813;51;27719
5929452;5785643;321;22503;153;131;33522;51;27607
5929453;5785643;321;22468;153;133;33231;51;27394
5929454;5785643;318;22283;151;132;33193;51;27271
5929455;5785643;319;22342;151;133;32127;50;27313
5929456;5785643;323;22590;151;125;30847;52;27675
5929457;5785643;322;22548;151;126;30891;51;28690
5929458;5785643;322;22532;149;130;32718;51;28403
5929459;5785643;320;22389;149;131;32204;49;27586
5929460;5785643;321;22471;148;124;29064;52;27758
5929461;5785643;321;22448;148;119;28708;52;26382
5929462;5785643;320;22399;146;121;28839;53;26490
5929463;5785643;321;22478;137;121;27191;49;26365
5929464;5785643;320;22404;136;117;27356;49;26114
5929465;5785643;322;22549;133;112;27019;51;27612
5929466;5785643;320;22432;133;109;26789;50;27459
5929467;5785643;321;22483;131;105;26493;51;32112
5929468;5785643;327;22897;133;113;27040;52;31686
5929469;5785643;328;22955;136;117;27423;51;31672
5929470;5785643;327;22916;136;118;27691;48;31798
5929471;5785643;329;23021;136;120;27806;46;31153
5929472;5785643;333;23303;145;129;30274;46;30990
5929473;5785643;334;23382;139;122;29080;45;30666
5929474;5785643;336;23514;141;121;29227;47;30780
5929475;5785643;342;23954;143;125;29444;44;30013
5929476;5785643;343;23997;143;130;32416;45;30177
5929477;5785643;348;24370;143;133;29826;46;30581
5929478;5785643;350;24491;146;126;30571;47;30690
5929479;5785643;354;24765;146;133;30343;47;30980
5929480;5785643;358;25057;144;131;33883;48;31277
5929481;5785643;363;25375;148;125;30727;50;31733
5929482;5785643;367;25725;151;131;31676;51;32076
5929483;5785643;369;25826;151;130;31612;51;32724
5929484;5785643;370;25878;151;131;31664;63;32914
5929485;5785643;375;26282;157;138;32139;53;35204
5929486;5785643;381;26692;162;142;37284;52;34961
5929487;5785643;379;26542;162;143;36116;54;35085
5929488;5785643;382;26749;162;142;36055;54;34741
5929489;5785643;386;26995;157;135;33683;51;34025
5929490;5785643;389;27255;151;131;33336;52;34289
5929491;5785643;395;27675;151;132;33451;49;35483
5929492;5785643;394;27552;157;136;33686;52;34774
5929493;5785643;398;27895;157;138;34390;52;34447
5929494;5785643;403;28183;157;140;37545;53;34122
5929495;5785643;406;28388;162;143;37724;54;34296
5929496;5785643;411;28763;163;147;39436;56;35489
5929497;5785643;411;28797;162;144;39211;55;35183
5929498;5785643;415;29062;163;147;39427;56;35280
5929499;5785643;416;29124;163;149;39303;56;36192
5929500;5785643;419;29330;163;144;35301;51;34769
5929501;5785643;424;29655;157;139;34927;53;35817
5929502;5785643;428;29970;163;143;35182;52;36479
5929503;5785643;433;30310;163;144;35885;52;36330
5929504;5785643;437;30569;163;143;35790;51;36165
5929505;5785643;440;30802;165;147;36102;52;36152
5929506;5785643;443;31004;171;152;41790;51;36433
5929507;5785643;447;31307;171;151;41549;54;36757
5929508;5785643;452;31608;173;151;40995;53;37499
5929509;5785643;455;31855;173;150;40918;54;37713
5929510;5785643;457;31994;171;147;40707;56;37953
5929511;5785643;461;32285;176;150;40958;59;38757
5929512;5785643;460;32169;171;145;40568;58;39008
5929513;5785643;459;32158;171;144;40557;58;36366
5929514;5785643;462;32350;170;146;40694;56;36247
5929515;5785643;465;32553;165;146;41565;56;35582
5929516;5785643;468;32784;161;141;41260;53;35283
5929517;5785643;472;33041;170;148;41750;57;35718
5929518;5785643;472;33045;176;151;42458;60;36131
5929519;5785643;472;33015;182;158;41907;64;35571
5929520;5785643;475;33241;182;162;42133;65;35610
5929521;5785643;481;33680;183;165;44043;70;37516
5929522;5785643;490;34326;188;169;44306;65;36811
5929523;5785643;491;34400;193;172;44535;66;37960
5929524;5785643;494;34578;204;178;43849;55;36157
5929525;5785643;486;33991;207;181;44052;54;36113
5929526;5785643;489;34262;213;185;44323;57;36596
5929527;5785643;501;35070;213;192;46067;57;37481
5929528;5785643;498;34830;213;188;45828;56;37392
5929529;5785643;498;34843;213;188;45840;57;37517
5929530;5785643;502;35114;213;192;46112;61;38031
5929531;5785643;-1;-1;-1;-1;-1;61;37795
5929533;5785643;515;36024;225;202;52500;60;38216
5929534;5785643;515;36015;225;202;52491;62;38378
5929535;5785643;-1;-1;-1;-1;-1;57;38028
5931195;5785643;574;40146;247;226;48894;69;43449
5931196;5785643;572;40060;243;224;48807;69;43551
5931197;5785643;574;40204;253;228;49046;70;43864
5931198;5785643;572;40065;253;230;49167;72;43705
5931199;5785643;553;38725;227;210;53793;67;42186
5931200;5785643;551;38538;224;208;53606;67;42087
5931201;5785643;547;38278;224;204;53345;65;41721
5931202;5785643;550;38507;224;207;53575;66;42069
5931203;5785643;556;38923;227;213;53991;67;42458
5931204;5785643;559;39156;232;212;47904;70;42837
5931205;5785643;540;37804;227;214;52833;67;41377
5931206;5785643;535;37451;227;212;53884;65;40925
5931207;5785643;533;37341;226;210;53773;66;40841
5931208;5785643;533;37286;224;209;53718;64;40689
5931209;5785643;533;37330;224;210;53762;68;41102
5931210;5785643;499;34935;222;204;46641;67;41167
5931211;5785643;504;35246;224;208;48477;64;40880
5931212;5785643;502;35170;224;207;48401;67;40747
5931213;5785643;482;33716;207;191;43583;61;37560
5931214;5785643;478;33428;205;187;43295;60;37351
5931215;5785643;474;33164;204;183;43032;59;37059
5931216;5785643;470;32905;202;179;42772;60;36912
5931217;5785643;470;32931;204;181;42141;61;37066
5931218;5785643;469;32816;202;179;42026;57;35206
5931219;5785643;463;32381;198;176;52959;56;35147
5931220;5785643;461;32279;198;175;51795;57;35001
5931221;5785643;449;31427;198;172;46288;55;34876
5931222;5785643;444;31094;186;164;45711;55;34626
5931223;5785643;440;30789;182;158;40486;55;34765
5931224;5785643;434;30387;174;157;40111;51;32733
5931225;5785643;429;30055;172;151;39266;54;32885
5931226;5785643;426;29816;172;150;39276;53;32581
5931227;5785643;423;29585;171;146;39045;52;32303
5931228;5785643;423;29578;166;142;38732;57;32585
5931229;5785643;418;29282;166;141;38652;52;31761
5931230;5785643;414;28982;166;139;38530;51;31365
5931231;5785643;409;28643;164;135;37986;51;31438
5931232;5785643;406;28387;164;135;37464;52;31785
5931233;5785643;406;28403;164;135;37488;55;32013
5931234;5785643;401;28055;171;137;37038;54;32677
5931235;5785643;397;27821;164;133;36784;56;32861
5931236;5785643;397;27818;171;136;36978;55;32780
5931237;5785643;392;27446;171;138;36826;56;33804
5931238;5785643;387;27097;164;134;36528;56;31250
5931239;5785643;386;26988;164;134;35973;57;31376
5931240;5785643;384;26911;164;132;35896;57;31212
5931241;5785643;387;27057;171;136;36163;56;31463
5931242;5785643;382;26766;171;140;36416;57;31751
5931243;5785643;380;26627;171;147;38156;58;32503
5931244;5785643;382;26771;172;150;37123;59;32670
5931245;5785643;376;26289;174;154;39397;58;32780
5931246;5785643;370;25899;172;149;39007;59;29095
5931247;5785643;368;25779;166;145;34987;58;28867
5931248;5785643;369;25852;162;145;35028;59;28972
5931249;5785643;369;25842;162;148;37274;59;36407
5931250;5785643;365;25521;168;149;36716;59;29278
5931251;5785643;362;25357;162;147;36552;60;29162
5931252;5785643;360;25191;163;150;34991;58;30637
5931253;5785643;358;25025;168;150;36461;57;30331
5931254;5785643;355;24831;163;149;40617;57;30126
5931255;5785643;359;25142;171;148;37071;58;30037
5931256;5785643;362;25362;172;150;37277;55;31514
5931257;5785643;347;24307;157;139;39213;55;31231
5931258;5785643;350;24523;162;142;39728;54;30974
5931259;5785643;345;24117;162;147;33006;58;30889
5931260;5785643;342;23951;162;143;32557;55;30679
5931261;5785643;342;23914;157;139;32302;56;30825
5931262;5785643;338;23633;155;135;32015;54;30001
5931263;5785643;337;23574;155;134;31728;53;29469
5931264;5785643;335;23427;157;140;32358;51;29193
5931265;5785643;331;23170;153;134;31333;51;29117
5931266;5785643;331;23179;153;132;31180;51;29064
5931267;5785643;333;23276;153;134;31306;52;29179
5931268;5785643;328;22968;153;133;33712;52;27854
5931269;5785643;325;22746;153;131;33495;52;27642
5931270;5785643;327;22893;151;133;33238;51;27717
5931271;5785643;322;22542;147;127;32840;51;27847
5931272;5785643;323;22641;145;122;30655;55;28108
5931273;5785643;326;22804;140;120;30505;51;28504
5931274;5785643;330;23088;149;125;30821;51;28322
5931275;5785643;325;22735;149;131;29652;49;27924
5931276;5785643;327;22884;149;129;35101;50;28076
5931277;5785643;324;22654;149;128;35347;49;27874
5931278;5785643;325;22741;148;123;29002;56;26644
5931279;5785643;325;22723;143;122;28013;54;27953
5931280;5785643;326;22810;138;118;27763;50;26706
5931281;5785643;324;22661;134;119;27375;50;26427
5931282;5785643;325;22735;133;112;26960;51;27305
5931283;5785643;329;23004;135;114;27106;49;27042
5931284;5785643;327;22855;133;110;26868;45;24913
5931285;5785643;326;22850;133;110;26860;55;32394
5931286;5785643;330;23132;136;116;27262;54;32198
5931287;5785643;332;23216;141;121;27618;49;31790
5931288;5785643;333;23311;145;127;28905;46;31419
5931289;5785643;335;23444;148;130;28173;45;31020
5931290;5785643;339;23736;148;127;29188;47;31028
5931291;5785643;339;23754;146;125;29467;47;31780
5931292;5785643;341;23899;148;127;29612;43;30275
5931293;5785643;349;24434;148;131;30656;46;31531
5931294;5785643;349;24463;148;131;33038;47;31699
5931295;5785643;352;24675;148;128;30131;47;30900
5931296;5785643;356;24955;149;128;30934;49;31183
5931297;5785643;360;25216;146;126;30778;50;31611
5931298;5785643;363;25398;148;127;30841;49;32026
5931299;5785643;368;25758;151;131;31110;50;32261
5931300;5785643;373;26106;155;134;31892;51;32490
5931301;5785643;380;26598;162;145;35347;58;36078
5931302;5785643;384;26875;162;146;35892;55;35539
5931303;5785643;390;27309;157;140;35476;53;35384
5931304;5785643;384;26906;157;138;35327;52;35122
5931305;5785643;387;27098;157;135;35535;52;34793
5931306;5785643;387;27085;151;131;33365;51;34487
5931307;5785643;391;27376;148;130;35996;51;34506
5931308;5785643;396;27688;151;131;33378;51;34478
5931309;5785643;397;27791;157;140;37013;53;34703
5931310;5785643;401;28095;157;140;37007;52;34622
5931311;5785643;405;28339;157;139;37296;55;34534
5931312;5785643;408;28530;162;143;37529;55;34631
5931313;5785643;411;28792;163;147;37832;55;34819
5931314;5785643;420;29373;170;151;39738;61;35559
5931315;5785643;420;29395;163;147;36531;57;35318
5931316;5785643;420;29422;165;148;35539;54;36064
5931317;5785643;425;29780;163;144;35264;51;35808
5931318;5785643;424;29682;157;141;35045;50;35520
5931319;5785643;428;29979;163;145;35937;49;35249
5931320;5785643;434;30350;157;141;35700;49;35423
5931321;5785643;435;30427;162;142;35745;50;35696
5931322;5785643;444;31101;163;146;36486;50;35870
5931323;5785643;446;31235;170;150;36763;51;36982
5931324;5785643;449;31447;170;151;36845;52;37200
5931325;5785643;452;31644;174;158;41119;52;37277
5931326;5785643;455;31883;173;151;41026;55;37733
5931327;5785643;460;32172;174;151;41029;55;37944
5931328;5785643;462;32333;176;150;40973;58;38610
5931329;5785643;463;32439;171;148;40838;56;38615
5931330;5785643;464;32445;171;148;40844;56;36516
5931331;5785643;467;32662;165;146;41915;55;36277
5931332;5785643;468;32749;165;144;41471;54;35675
5931333;5785643;471;32973;168;145;41553;54;35765
5931334;5785643;474;33158;170;148;41739;53;35475
5931335;5785643;476;33325;180;164;42639;66;36491
5931336;5785643;479;33542;182;158;43540;64;35540
5931337;5785643;478;33489;182;159;43609;63;37049
5931338;5785643;483;33844;183;164;43964;65;37748
5931339;5785643;487;34077;183;165;44057;62;37514
5931340;5785643;495;34669;188;168;44275;63;37750
5931341;5785643;496;34734;208;180;44004;51;35803
5931342;5785643;505;35383;204;181;49498;56;37672
5931343;5785643;492;34417;213;187;44478;58;36693
5931344;5785643;502;35139;213;193;46137;58;38265
5931345;5785643;500;34972;213;190;45970;58;37562
5931346;5785643;503;35231;218;194;46228;56;37663
5931347;5785643;503;35217;218;194;46215;59;37994
5931350;5785643;-1;-1;-1;-1;-1;63;38527
5933009;5785643;-1;-1;-1;-1;-1;69;43470
5933010;5785643;571;40001;240;224;48749;68;43415
5933011;5785643;568;39787;240;221;48534;70;43435
5933012;5785643;563;39445;234;216;48192;71;42997
5933013;5785643;-1;-1;-1;-1;-1;72;43746
5933014;5785643;553;38700;227;210;53768;68;42685
5933015;5785643;550;38502;224;207;53570;67;42040
5933016;5785643;545;38168;218;202;53236;65;41660
5933017;5785643;542;37954;214;199;53022;67;41530
5933018;5785643;555;38868;227;212;53935;68;42479
5933019;5785643;558;39027;230;215;54095;67;41147
5933020;5785643;-1;-1;-1;-1;-1;66;41125
5933021;5785643;530;37068;224;206;53501;64;40489
5933022;5785643;531;37164;224;208;53596;65;40706
5933023;5785643;528;36964;218;202;51994;65;40692
5933024;5785643;532;37258;224;209;53690;67;40503
5933025;5785643;510;35732;216;200;51877;63;40050
5933026;5785643;507;35492;212;197;51671;63;40151
5933027;5785643;506;35388;218;201;51911;67;40567
5933028;5785643;483;33831;207;192;43699;60;37535
5933029;5785643;481;33654;207;190;43522;62;37670
5933030;5785643;475;33253;204;184;43121;60;37115
5933031;5785643;475;33262;205;186;42533;59;36932
5933032;5785643;472;33039;204;185;52555;58;35555
5933033;5785643;465;32553;200;178;52068;56;35083
5933034;5785643;460;32213;198;174;51728;55;34785
5933035;5785643;457;31991;198;170;51507;55;34553
5933036;5785643;451;31579;198;172;51587;55;34543
5933037;5785643;445;31170;189;172;50520;55;34386
5933038;5785643;440;30794;182;158;40491;56;34459
5933039;5785643;438;30651;174;156;40349;52;32990
5933040;5785643;437;30612;174;149;39858;58;33361
5933041;5785643;435;30423;173;146;39669;52;33279
5933042;5785643;423;29634;166;142;38778;52;32308
5933043;5785643;421;29435;162;140;38579;53;32119
5933044;5785643;418;29266;162;137;38414;52;31900
5933045;5785643;414;29012;162;137;38436;55;31824
5933046;5785643;412;28830;171;137;38133;53;31795
