from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5947564;5785642;358;25070;148;130;31255;49;27173
5947565;5785642;357;25011;145;124;30824;48;26832
5947566;5785642;361;25261;145;123;30708;48;26667
5947567;5785642;358;25080;145;124;33538;48;26211
5947568;5785642;355;24852;145;121;33047;46;26001
5947569;5785642;355;24828;139;116;29975;47;25877
5947570;5785642;355;24881;137;117;29829;48;25965
5947571;5785642;355;24856;132;112;29481;44;25567
5947572;5785642;357;24989;129;109;29243;43;25354
5947573;5785642;356;24911;128;104;28903;42;24893
5947574;5785642;359;25100;131;110;29312;45;25689
5947575;5785642;356;24955;132;114;29222;47;25854
5947576;5785642;357;25017;140;119;29577;47;26133
5947577;5785642;360;25175;140;122;32024;45;25843
5947578;5785642;371;25985;149;129;32528;46;26585
5947579;5785642;364;25481;145;121;31959;44;26189
5947580;5785642;373;26132;145;127;33402;45;26332
5947581;5785642;369;25836;143;124;31282;49;27254
5947582;5785642;372;26017;145;125;31558;46;26916
5947583;5785642;370;25894;144;124;31288;46;26593
5947584;5785642;372;26069;145;126;31420;47;26786
5947585;5785642;374;26208;147;130;32017;48;27096
5947586;5785642;376;26332;148;128;31870;49;27461
5947587;5785642;377;26399;148;128;32522;50;27928
5947588;5785642;377;26418;148;127;32435;51;28021
5947589;5785642;379;26538;148;128;32022;53;28235
5947590;5785642;383;26844;151;131;32196;53;28562
5947591;5785642;388;27175;155;136;32541;57;28999
5947593;5785642;407;28507;173;156;35828;56;28913
5947594;5785642;403;28245;173;152;35566;62;36043
5947595;5785642;406;28411;173;154;35731;62;36089
5947596;5785642;406;28398;173;154;35719;62;36028
5947599;5785642;440;30780;176;161;41695;63;37322
5947600;5785642;436;30511;176;159;37163;61;36957
5947601;5785642;426;29787;173;157;42704;60;36800
5947602;5785642;427;29861;167;147;36326;62;36673
5947603;5785642;429;30017;161;145;36181;58;36862
5947604;5785642;428;29971;157;143;41728;56;36519
5947605;5785642;433;30288;155;141;41593;56;36352
5947606;5785642;441;30856;159;143;37121;55;35903
5947607;5785642;440;30830;153;135;36548;55;35640
5947608;5785642;445;31134;157;137;36737;55;35398
5947609;5785642;448;31367;157;141;36970;54;35141
5947610;5785642;452;31635;159;142;37925;60;35057
5947611;5785642;450;31495;157;139;37678;56;34821
5947612;5785642;451;31600;153;135;37441;57;34503
5947613;5785642;455;31821;153;136;37492;55;34579
5947614;5785642;460;32217;159;142;37895;55;34355
5947615;5785642;462;32364;159;144;38041;55;34261
5947616;5785642;467;32673;170;152;44623;55;34434
5947617;5785642;470;32916;173;159;39387;55;34618
5947618;5785642;474;33151;176;161;39503;55;34823
5947619;5785642;477;33388;176;153;39637;59;35075
5947620;5785642;482;33743;173;152;43577;62;35277
5947621;5785642;488;34141;167;148;40552;62;36471
5947622;5785642;493;34478;165;146;40441;59;36189
5947623;5785642;494;34613;167;148;40565;60;36632
5947624;5785642;499;34941;176;159;44121;61;36698
5947625;5785642;501;35050;172;146;43918;60;37182
5947626;5785642;502;35126;167;147;44295;61;37222
5947627;5785642;504;35309;161;145;44130;62;37516
5947628;5785642;507;35518;167;148;41711;60;37574
5947629;5785642;510;35720;174;154;44848;60;37808
5947630;5785642;511;35743;176;156;46251;60;37667
5947631;5785642;512;35814;177;156;46553;59;37509
5947632;5785642;512;35846;177;157;46608;60;37589
5947633;5785642;522;36544;179;159;47298;63;38044
5947634;5785642;517;36204;179;159;47282;61;37757
5947635;5785642;521;36493;183;162;47508;64;38006
5947636;5785642;525;36769;189;167;47845;62;38228
5947637;5785642;528;36951;195;171;48100;62;38513
5947638;5785642;531;37182;209;187;47921;60;37564
5949290;5785642;-1;-1;-1;-1;-1;60;39492
5949291;5785642;-1;-1;-1;-1;-1;60;39492
5949292;5785642;-1;-1;-1;-1;-1;56;38098
5949293;5785642;-1;-1;-1;-1;-1;62;38527
5949294;5785642;-1;-1;-1;-1;-1;61;38425
5949295;5785642;534;37366;195;174;58610;61;38225
5949296;5785642;528;36966;194;173;57820;60;37887
5949297;5785642;525;36767;194;170;57621;59;37611
5949298;5785642;523;36613;194;167;57406;56;37234
5949299;5785642;519;36310;190;167;57375;54;36746
5949300;5785642;511;35769;185;166;49266;54;36664
5949301;5785642;507;35516;185;167;48869;54;36564
5949302;5785642;503;35238;181;164;48634;54;35618
5949303;5785642;499;34937;181;165;48290;53;35376
5949304;5785642;497;34766;181;164;48206;54;35213
5949305;5785642;491;34382;185;166;47828;53;34875
5949306;5785642;490;34307;181;165;47753;53;34759
5949307;5785642;478;33464;184;163;47912;51;33900
5949308;5785642;476;33328;184;163;47927;50;33837
5949309;5785642;473;33101;184;162;47887;52;34155
5949310;5785642;469;32807;185;163;47971;60;35385
5949311;5785642;466;32628;185;166;52534;65;35756
5949312;5785642;464;32484;176;160;51770;53;33743
5949313;5785642;459;32134;173;155;51013;55;33584
5949314;5785642;458;32034;176;155;50852;55;33404
5949315;5785642;459;32137;176;156;50895;55;33163
5949316;5785642;461;32285;185;166;48434;56;33319
5949317;5785642;458;32026;181;162;48176;51;32852
5949318;5785642;458;32051;176;160;48033;54;33893
5949319;5785642;451;31562;170;149;41087;52;33497
5949320;5785642;449;31407;168;146;40856;52;33318
5949321;5785642;448;31331;168;145;40764;52;33471
5949322;5785642;442;30958;162;144;40441;54;33910
5949323;5785642;441;30872;159;145;46370;54;31880
5949324;5785642;439;30748;159;145;46363;56;36162
5949325;5785642;438;30647;165;147;46343;55;36000
5949326;5785642;434;30403;170;149;46518;53;35573
5949327;5785642;430;30094;165;147;46565;53;35521
5949328;5785642;428;29927;173;150;45831;53;35522
5949329;5785642;432;30236;173;154;46140;53;35741
5949330;5785642;426;29789;170;152;45573;62;36435
5949331;5785642;421;29478;170;154;45702;53;35535
5949332;5785642;417;29207;170;150;47699;55;35948
5949333;5785642;425;29764;175;158;48256;50;34614
5949334;5785642;427;29891;176;160;48383;50;34848
5949335;5785642;413;28877;173;159;48606;59;35628
5949336;5785642;415;29074;181;162;42949;50;35328
5949337;5785642;412;28838;176;159;42713;53;33779
5949338;5785642;408;28571;176;155;42446;53;33533
5949339;5785642;409;28604;176;155;42479;55;33677
5949340;5785642;403;28193;169;145;41791;52;32801
5949341;5785642;399;27963;164;142;41561;50;32548
5949342;5785642;400;28001;164;142;41586;52;32770
5949343;5785642;396;27708;161;138;41293;51;32274
5949344;5785642;392;27433;155;137;41199;51;32329
5949345;5785642;391;27387;161;140;41386;51;32620
5949346;5785642;392;27424;161;143;41602;53;31840
5949347;5785642;394;27564;169;145;41782;55;31800
5949348;5785642;390;27275;167;147;39766;53;31018
5949349;5785642;388;27139;169;147;39763;52;30995
5949350;5785642;384;26880;161;142;36021;50;30493
5949351;5785642;381;26666;161;145;38825;54;30816
5949352;5785642;378;26432;155;135;35549;54;29995
5949353;5785642;377;26424;153;131;35286;49;29731
5949354;5785642;375;26234;153;132;35315;49;29845
5949355;5785642;371;25976;148;128;35033;49;29180
5949356;5785642;374;26193;153;132;35331;52;29684
5949357;5785642;371;25957;153;133;34780;52;29640
5949358;5785642;367;25677;155;136;35012;51;29625
5949359;5785642;365;25545;161;138;35168;52;29998
5949363;5785642;370;25921;159;146;33969;55;31110
5949364;5785642;374;26170;157;140;32106;53;30097
5949365;5785642;373;26076;153;135;31573;54;29766
5949366;5785642;368;25747;153;132;31559;53;29806
5949367;5785642;365;25547;147;129;31359;47;26939
5949368;5785642;365;25515;145;125;31089;47;26880
5949369;5785642;363;25376;145;120;30494;47;26541
5949370;5785642;362;25359;145;126;33939;47;26574
5949371;5785642;358;25048;145;122;30176;48;26109
5949372;5785642;359;25159;137;117;29790;51;25870
5949373;5785642;359;25097;132;113;29532;46;25531
5949374;5785642;360;25222;129;109;29247;44;25228
5949375;5785642;359;25152;129;106;29075;43;25058
5949376;5785642;362;25358;132;112;29446;44;25337
5949377;5785642;360;25190;134;115;29681;45;25657
5949378;5785642;360;25167;142;119;29976;46;25953
5949379;5785642;363;25429;140;126;33149;45;26292
5949380;5785642;368;25736;141;127;33313;46;26456
5949381;5785642;365;25568;143;125;33248;46;26619
5949382;5785642;372;26052;145;124;33152;56;27709
5949383;5785642;374;26155;149;128;33478;46;26758
5949384;5785642;377;26389;146;128;32282;51;27143
5949385;5785642;377;26363;145;124;32030;47;26887
5949386;5785642;375;26236;148;128;32326;47;26919
5949387;5785642;378;26485;148;130;32460;50;27309
5949388;5785642;380;26602;148;130;32627;53;27553
5949389;5785642;381;26695;148;125;32298;51;28316
5949390;5785642;382;26746;148;125;32279;52;28484
5949391;5785642;384;26874;148;130;32620;53;28857
5949392;5785642;385;26960;153;134;32432;55;29201
5949393;5785642;388;27171;155;137;32600;60;29767
5949401;5785642;438;30683;176;160;41598;60;37136
5949402;5785642;434;30348;176;159;41892;59;36840
5949403;5785642;430;30077;169;154;40401;59;36564
5949404;5785642;430;30106;168;151;40207;59;37227
5949405;5785642;432;30238;162;148;42037;57;36822
5949406;5785642;432;30248;159;144;41784;57;36695
5949407;5785642;434;30374;155;141;41584;55;36249
5949408;5785642;436;30553;155;140;40411;55;36056
5949409;5785642;442;30945;157;141;37013;59;36209
5949410;5785642;446;31193;157;139;36851;56;36040
5949411;5785642;450;31479;159;143;37138;57;36713
5949412;5785642;457;31966;159;144;38035;58;35184
5949413;5785642;454;31799;159;141;37868;58;35012
5949414;5785642;456;31926;157;140;37769;56;34673
5949415;5785642;459;32157;159;142;37924;58;35256
5949416;5785642;461;32278;159;143;37942;57;35283
5949417;5785642;464;32489;165;146;38166;55;34820
5949418;5785642;469;32839;175;153;40105;56;34642
5949419;5785642;473;33084;176;153;39462;57;34836
5949420;5785642;477;33374;176;154;39721;58;35100
5949421;5785642;480;33567;176;156;39837;59;35078
5949422;5785642;482;33707;167;148;40552;62;35264
5949423;5785642;485;33958;159;143;40252;58;36003
5949424;5785642;489;34245;159;142;40154;58;35966
5949425;5785642;493;34527;165;146;40455;58;36355
5949426;5785642;497;34791;173;152;43598;59;36419
5949427;5785642;500;35033;173;152;44730;62;36982
5949428;5785642;504;35284;167;147;41617;60;36857
5949429;5785642;508;35546;159;144;41428;60;37112
5949430;5785642;511;35803;167;147;41649;60;37747
5949431;5785642;514;35982;174;154;44821;60;37711
5949432;5785642;516;36118;176;154;46124;60;37871
5949433;5785642;517;36218;177;157;46286;62;38186
5949434;5785642;518;36246;177;161;46596;63;38385
5949435;5785642;518;36241;179;159;47264;60;37838
5949436;5785642;521;36490;179;160;47332;62;38099
5949437;5785642;522;36512;183;162;47507;66;38104
5951089;5785642;-1;-1;-1;-1;-1;56;38098
5951090;5785642;-1;-1;-1;-1;-1;56;38098
5951091;5785642;-1;-1;-1;-1;-1;63;38596
5951092;5785642;-1;-1;-1;-1;-1;61;38386
5951093;5785642;-1;-1;-1;-1;-1;-1;-1
5951094;5785642;553;38681;217;196;53404;-1;-1
5951095;5785642;554;38796;220;198;53519;-1;-1
5951096;5785642;-1;-1;-1;-1;-1;58;37395
5951097;5785642;518;36248;194;171;57641;54;36667
5951098;5785642;514;35970;194;169;56442;54;36450
5951099;5785642;512;35836;194;168;56339;54;36366
5951100;5785642;508;35574;185;168;48927;53;36183
5951101;5785642;509;35621;185;168;48974;54;36314
5951102;5785642;502;35175;185;168;48527;54;36275
5951103;5785642;492;34464;185;163;47968;51;34353
5951104;5785642;486;34006;173;160;47738;52;34478
5951105;5785642;481;33674;178;159;47629;51;34124
5951106;5785642;478;33447;179;162;47849;51;34319
5951107;5785642;474;33178;173;158;47570;52;34343
5951108;5785642;470;32925;178;163;52287;61;35455
5951109;5785642;470;32877;179;161;52198;58;35349
5951110;5785642;466;32608;173;155;51416;53;33778
5951111;5785642;480;33600;194;173;47696;58;36783
5951112;5785642;475;33226;195;173;47717;59;36889
5951113;5785642;478;33446;198;176;47937;62;37199
5951114;5785642;466;32588;185;167;48550;56;33367
5951115;5785642;460;32177;181;164;48326;56;34064
5951116;5785642;457;32011;176;159;47994;53;33843
5951117;5785642;454;31798;171;153;41322;53;33781
5951118;5785642;453;31722;171;150;41111;53;33862
5951119;5785642;452;31642;170;148;40994;52;33683
5951120;5785642;446;31246;171;150;46744;55;34090
5951121;5785642;447;31274;171;151;46775;56;34495
5951122;5785642;445;31136;171;150;46717;56;32274
5951123;5785642;440;30828;172;150;46762;56;36397
5951124;5785642;436;30495;173;152;46733;54;35897
5951125;5785642;434;30401;173;153;46016;55;36017
5951126;5785642;432;30264;173;153;46045;53;35840
5951127;5785642;433;30319;175;156;46223;54;35971
5951128;5785642;428;29938;173;155;47564;60;36265
5951129;5785642;423;29627;173;152;44946;55;35918
5951130;5785642;423;29626;173;152;44948;54;35860
5951131;5785642;424;29661;173;157;48153;55;36178
5951132;5785642;426;29814;176;159;48306;55;36589
5951133;5785642;430;30130;181;163;48622;58;37081
5951134;5785642;418;29287;176;161;45127;56;34167
5951135;5785642;415;29017;176;161;42892;53;33900
5951136;5785642;410;28729;176;157;42604;55;33836
5951137;5785642;411;28774;176;158;42649;53;33616
5951138;5785642;406;28422;175;149;42020;54;33910
5951139;5785642;403;28219;169;146;41817;54;32771
5951140;5785642;400;28032;164;143;41617;52;32916
5951141;5785642;400;27990;161;142;41575;53;32910
5951142;5785642;396;27742;159;145;41525;51;32585
5951143;5785642;395;27639;161;143;41908;52;32654
5951144;5785642;395;27677;161;145;42066;52;32815
5951145;5785642;398;27879;173;154;40258;58;33356
5951146;5785642;404;28266;175;159;40645;55;31202
5951147;5785642;390;27291;169;148;36428;53;31065
5951148;5785642;388;27137;164;145;36254;53;30921
5951149;5785642;392;27426;163;144;36188;53;30711
5951150;5785642;382;26736;155;135;35575;50;30100
5951151;5785642;379;26552;153;133;35391;49;29841
5951152;5785642;377;26409;148;129;35123;49;29522
5951153;5785642;376;26350;148;126;34924;49;29465
5951154;5785642;376;26338;153;132;35358;55;29887
5951155;5785642;373;26143;155;135;35562;55;29866
5951156;5785642;371;25953;161;137;35126;54;29805
5951157;5785642;372;26064;161;140;35315;55;30246
5951163;5785642;374;26169;153;136;31667;54;29779
5951164;5785642;373;26131;153;135;31995;50;29450
5951165;5785642;369;25834;153;131;31698;50;29163
5951166;5785642;366;25617;147;126;31392;52;29128
5951167;5785642;368;25754;145;125;31279;48;28421
5951168;5785642;364;25475;145;124;33682;49;28415
5951169;5785642;361;25267;145;123;30252;47;26429
5951170;5785642;364;25465;141;119;29972;49;28572
5951171;5785642;364;25477;132;114;29599;46;25679
5951172;5785642;363;25438;132;113;30155;44;25634
5951173;5785642;363;25405;131;111;29978;43;25294
5951174;5785642;364;25498;132;112;30040;44;25942
5951175;5785642;365;25583;132;115;30274;45;26179
5951176;5785642;365;25535;144;124;30290;49;26141
5951177;5785642;365;25517;142;125;31813;49;26621
5951178;5785642;368;25776;141;128;33364;48;26582
5951179;5785642;369;25845;145;128;33424;46;26682
5951180;5785642;370;25909;143;119;32830;54;26670
5951181;5785642;374;26198;145;122;33046;47;27132
5951182;5785642;378;26492;145;126;32140;48;27403
5951183;5785642;378;26435;145;121;31815;49;27127
5951184;5785642;379;26547;145;125;32110;51;27373
5951185;5785642;380;26632;148;130;32426;54;27589
5951186;5785642;382;26712;153;132;32765;52;27629
5951187;5785642;385;26934;148;129;36264;51;28464
5951188;5785642;386;27009;148;127;32404;53;28890
5951189;5785642;387;27092;148;130;32644;53;28883
5951190;5785642;389;27229;155;135;33000;56;29554
5951191;5785642;392;27474;161;139;33246;62;30036
5951199;5785642;439;30759;176;158;41502;62;37280
5951200;5785642;437;30609;169;159;38409;60;37074
5951201;5785642;433;30317;166;153;39757;63;36810
5951202;5785642;433;30335;164;147;39940;58;36127
5951203;5785642;435;30482;162;145;39789;58;37108
5951204;5785642;437;30582;162;145;41887;59;36859
5951205;5785642;443;31029;163;146;37270;58;36667
5951206;5785642;440;30801;157;141;37149;56;36334
5951207;5785642;443;31000;159;143;37131;60;36737
5951208;5785642;448;31333;159;143;37153;57;36381
5951209;5785642;451;31578;159;145;37279;57;36491
5951210;5785642;456;31928;165;147;38222;59;35585
5951211;5785642;458;32081;165;145;38140;58;35198
5951212;5785642;459;32104;159;143;37963;57;34859
5951213;5785642;461;32298;165;146;38150;57;35093
5951214;5785642;465;32515;170;149;41139;57;35273
5951215;5785642;467;32697;171;152;41284;56;35185
5951216;5785642;471;32996;176;153;40283;57;35210
5951217;5785642;475;33230;176;155;40546;60;35073
5951219;5785642;492;34443;176;152;40868;66;36496
5951220;5785642;495;34672;176;155;41061;62;36208
5951221;5785642;488;34155;159;144;40279;58;35857
5951222;5785642;490;34299;159;144;40270;58;35879
5951223;5785642;493;34525;169;150;43404;59;36345
5951224;5785642;498;34826;176;161;46895;59;36341
5951225;5785642;503;35219;176;153;44376;60;36905
5951226;5785642;506;35455;174;153;44798;61;37079
5951227;5785642;510;35695;167;148;41714;60;37532
5951228;5785642;514;35998;174;154;44845;61;37682
5951229;5785642;517;36168;174;154;45446;62;37993
5951230;5785642;519;36356;176;152;45680;62;38228
5951231;5785642;521;36473;177;155;45783;66;38719
5951232;5785642;522;36555;177;158;46017;66;39039
5951233;5785642;523;36626;183;163;46337;62;38036
5951234;5785642;527;36872;188;169;46842;61;38123
5951235;5785642;526;36811;183;164;47654;62;38385
5952885;5785642;549;38454;214;193;53178;-1;-1
5952886;5785642;548;38334;214;191;53057;-1;-1
